player_height,player_weight,pts,reb,ast,net_rating,usg_pct,ts_pct
203.2,106.59412,2.9,2.5,0.7,-15,0.152,0.472
210.82,129.27372,1.7,1.3,0,-54,0.189,0.753
185.42,79.3786,8.5,1.9,1.1,6.1,0.199,0.592
193.04,77.11064,2,0.9,0.8,0.8,0.163,0.422
182.88,86.18248,2.3,0.7,1.8,-21.1,0.131,0.778
193.04,97.975872,30.2,5,7.5,3.6,0.356,0.574
210.82,120.20188,20.6,13.8,1.4,10.6,0.26,0.6
208.28,113.851592,2,2,0,6.6,0.124,0.622
208.28,113.398,11.9,7.1,0.9,-4.6,0.235,0.526
205.74,95.25432,3,3.3,0.3,-14.6,0.194,0.398
205.74,111.13004,3.8,1.6,0.6,11.2,0.196,0.621
195.58,88.45044,4.8,2,1.5,-5.1,0.186,0.559
210.82,102.511792,3.8,1.6,0.5,-11.9,0.176,0.416
205.74,99.79024,4.5,5.4,2.5,-9.4,0.101,0.483
213.36,111.13004,25.9,8.4,2.4,4.1,0.302,0.564
218.44,117.93392,1.8,3.7,0,1.8,0.111,0.472
190.5,83.91452,21.3,3.3,6.9,-2,0.279,0.563
195.58,95.25432,5.2,1.9,0.9,-0.1,0.228,0.459
185.42,83.91452,6.6,2.7,5.8,-8.3,0.163,0.448
187.96,81.64656,5.7,2.1,1.8,2.2,0.195,0.502
203.2,90.7184,5.2,1.4,0.4,-9,0.268,0.513
200.66,99.79024,16.6,7.8,2.7,0.5,0.204,0.585
203.2,104.32616,5.1,4,0.3,5.1,0.151,0.615
203.2,98.429464,8.9,4.8,1.1,1.4,0.15,0.568
203.2,99.79024,4.2,1.6,0.5,1,0.131,0.52
182.88,86.18248,16.7,3.5,5.4,15.8,0.229,0.612
203.2,90.7184,7.2,4.6,1.2,2,0.128,0.567
195.58,90.7184,19.7,3,4.4,-3.7,0.228,0.545
210.82,120.20188,2.9,4,0.4,3.3,0.129,0.505
210.82,115.66596,0.9,1.6,0.2,3.3,0.13,0.342
185.42,86.18248,2.2,0.7,1.8,-4.8,0.169,0.392
213.36,107.501304,6.5,3.9,0.3,-12.6,0.205,0.534
198.12,99.79024,15.2,3.7,2.8,7.6,0.238,0.576
193.04,86.18248,6,1.7,1.1,5.7,0.162,0.562
205.74,109.769264,4,2.7,0.1,-5.1,0.185,0.548
195.58,97.52228,0.7,0.5,0,15.4,0.311,0.667
182.88,79.3786,7.8,2.2,3.4,2,0.206,0.516
195.58,99.79024,4.3,2.8,0.8,6.2,0.158,0.47
205.74,113.398,4.1,1.9,0.1,-19.9,0.233,0.611
210.82,106.59412,4.8,2.8,0.4,-3.9,0.165,0.585
198.12,99.79024,3,1,0.4,-11,0.182,0.646
208.28,99.79024,16.8,5.3,4.9,10.5,0.23,0.541
193.04,99.79024,0.9,0.6,0.1,-17.7,0.161,0.352
218.44,115.212368,2.5,2.5,0.4,19.7,0.204,0.543
205.74,99.336648,11.6,5,0.8,-5,0.218,0.554
213.36,129.27372,8.9,7,0.5,7.6,0.191,0.599
193.04,95.25432,2.5,2.1,0.9,-2.5,0.111,0.456
203.2,102.0582,12,4.9,2.3,4.4,0.176,0.584
193.04,81.64656,4.5,1.9,2,0.2,0.194,0.487
205.74,131.088088,7,4,0.9,4.1,0.174,0.502
193.04,97.52228,13,4.5,10,-2,0.235,0.433
203.2,106.59412,3.4,1.8,0.3,-4.1,0.111,0.485
195.58,100.697424,7.5,4,1.2,-4,0.158,0.456
195.58,99.79024,4.3,2,0.7,5.9,0.173,0.437
200.66,90.7184,1.8,0,0.3,-31.6,0.364,0.7
180.34,83.91452,3,0.7,1.8,-6.9,0.156,0.408
195.58,97.52228,5.6,3.1,1,3.5,0.138,0.521
195.58,99.79024,14.4,5,1.6,-1.9,0.186,0.562
208.28,127.00576,8.5,8.1,1.3,9,0.149,0.591
200.66,111.13004,0.8,1.9,0.1,-5,0.067,0.375
205.74,108.86208,11.7,6,2,4.7,0.181,0.523
205.74,97.52228,25.3,6.5,2.8,-9.5,0.282,0.577
210.82,114.758776,15.8,8.5,2.5,14.9,0.234,0.563
208.28,117.93392,11.1,9.1,1,-8.2,0.205,0.538
200.66,83.91452,24.6,3.6,2.7,-7.8,0.271,0.601
187.96,88.45044,4,1.5,2.3,-8.3,0.124,0.525
190.5,88.45044,9.7,2,3.5,-6.4,0.176,0.562
190.5,86.18248,9.9,2.4,3.9,7.2,0.181,0.551
198.12,92.98636,26.8,5.2,4.9,10.8,0.322,0.561
213.36,120.20188,4.7,2.9,0.4,-1.9,0.185,0.54
205.74,106.59412,3.9,2.4,0.3,-0.6,0.206,0.513
205.74,106.59412,4.3,5.1,0.8,4.1,0.126,0.53
210.82,122.46984,4.2,5,0.6,-0.3,0.134,0.546
200.66,96.161504,9,3.3,1.8,4.4,0.17,0.572
182.88,92.98636,7.6,2.5,3.6,-4.5,0.18,0.547
198.12,91.171992,5.3,2.3,1.8,-1.6,0.13,0.551
215.9,136.0776,2.3,1.8,0.2,4.4,0.157,0.542
210.82,108.86208,18.1,7.5,1.9,8.7,0.237,0.529
208.28,104.32616,11.3,8.2,2.6,14.8,0.181,0.542
195.58,83.91452,11.6,2.9,2.2,-4.7,0.209,0.515
203.2,113.398,28.4,7.6,7.2,14.7,0.334,0.591
190.5,91.625584,14.2,2.6,2.3,1.2,0.241,0.588
203.2,108.86208,7.7,4.9,0.7,8.7,0.2,0.591
203.2,111.13004,9.9,4,0.8,-0.1,0.195,0.552
205.74,85.275296,6.2,3.3,1.7,0.8,0.163,0.473
203.2,92.98636,0.9,0.8,0.2,-19,0.109,0.409
198.12,102.0582,18.6,5.5,1.8,-3.9,0.253,0.582
210.82,111.13004,3,2,0,6,0.231,0.5
190.5,93.893544,19.4,2.9,10.7,3,0.247,0.573
185.42,95.25432,9.9,2.3,3.2,10.7,0.148,0.546
203.2,97.975872,1.8,0.5,0.3,35.6,0.3,0.354
190.5,81.64656,11.7,3.2,3.5,15.3,0.168,0.559
182.88,83.91452,2.4,1.5,1.9,-5.9,0.118,0.449
195.58,98.883056,6.6,2.4,3.1,-11,0.148,0.41
213.36,127.00576,2.3,3.6,0.4,-7.8,0.108,0.425
193.04,90.7184,4.1,1.8,1,-13.8,0.178,0.44
210.82,113.398,4.3,4.5,0.2,-15.9,0.14,0.585
205.74,108.86208,21,8.5,2.3,4.1,0.263,0.54
205.74,108.86208,16,11.7,2.1,-3.3,0.192,0.59
205.74,102.0582,5.6,4.6,0.6,-7.3,0.163,0.456
205.74,114.758776,1.9,1.7,0.2,-7.5,0.128,0.483
213.36,124.7378,5.5,4.3,0.6,-4,0.162,0.533
205.74,112.490816,7.4,2.9,1.2,-5.4,0.172,0.57
205.74,106.59412,3.5,1.7,0.5,-13.2,0.211,0.533
203.2,103.418976,25.8,5.1,2.7,1.2,0.294,0.584
208.28,102.0582,6.1,2,0.5,4.9,0.161,0.621
187.96,90.7184,7.8,2.1,1.8,7,0.165,0.519
210.82,111.13004,4,3.8,0.6,-2.5,0.151,0.495
190.5,88.45044,1.8,0.3,0.4,1.7,0.17,0.485
198.12,102.0582,5.3,1.7,0.9,-11.7,0.187,0.467
198.12,95.25432,5.4,2.1,1,-1,0.151,0.533
195.58,95.25432,9.1,2.5,0.9,-0.3,0.182,0.512
205.74,113.851592,8.9,4.6,0.9,-0.2,0.204,0.556
213.36,115.66596,2.7,1.3,0.4,0.4,0.18,0.504
182.88,81.64656,11.8,1.8,3.5,-1.3,0.208,0.587
193.04,97.52228,13.7,2.6,1.1,-9,0.212,0.491
200.66,113.398,10.1,3.8,1.1,-6.6,0.231,0.599
195.58,90.7184,8.4,2.3,1.2,8.2,0.156,0.556
190.5,86.18248,16.8,3.9,6.3,-2.5,0.225,0.516
200.66,102.0582,5.5,3,0.8,0.5,0.143,0.562
190.5,89.357624,13.1,3.4,4.1,-0.9,0.184,0.554
187.96,81.64656,4.1,0.8,0.7,-11.5,0.206,0.487
203.2,108.86208,2.7,2.2,0.9,-0.6,0.172,0.375
200.66,97.52228,7.3,2.1,1.2,3.2,0.156,0.501
193.04,92.98636,4.1,1,2.4,-11.7,0.164,0.536
205.74,111.13004,9.6,9.8,1.3,-2.9,0.157,0.529
195.58,97.52228,4.9,1.8,0.6,0.1,0.143,0.548
208.28,108.86208,2.9,2.4,0.6,-17.7,0.206,0.452
190.5,97.52228,14.9,3.7,7.7,-8.3,0.249,0.46
190.5,90.7184,20.7,3.5,3.4,-1.1,0.248,0.573
205.74,108.86208,2.9,6.5,0.8,17.9,0.077,0.45
198.12,107.954896,1.3,3.5,0.6,-1.4,0.08,0.375
190.5,92.98636,11,3,4.7,-7.7,0.182,0.525
187.96,86.18248,2.7,0.3,0.7,19.4,0.183,0.581
187.96,79.3786,5.3,0.8,1.7,-12.5,0.211,0.476
185.42,83.91452,7.5,2.8,2,-6.2,0.18,0.502
198.12,104.32616,7.8,3.9,1.3,-1,0.141,0.596
203.2,106.59412,13.2,5.3,4.1,0.8,0.199,0.565
213.36,118.387512,11.9,7.8,3.3,-4.7,0.184,0.566
208.28,95.25432,8.3,4,0.5,-3.5,0.193,0.57
203.2,113.398,8.5,4.5,0.5,3.3,0.201,0.571
198.12,95.707912,22.6,4.7,5.1,8.9,0.274,0.573
198.12,95.25432,8.1,3.1,0.9,-4.2,0.166,0.505
213.36,119.294696,9.7,7.3,1.3,-8.7,0.177,0.49
200.66,95.25432,3.7,1.7,1.4,1.1,0.123,0.575
177.8,75.296272,2.4,1.2,2.6,3.6,0.134,0.414
203.2,108.86208,3,2.2,1.2,-1.6,0.117,0.515
205.74,113.398,2.5,1.1,0.2,-11.2,0.247,0.47
205.74,106.59412,3.5,1.3,0.5,11,0.121,0.558
205.74,115.66596,4.2,4,0.5,-16.5,0.146,0.474
208.28,95.25432,7.9,5.8,0.8,-3.8,0.215,0.506
213.36,117.93392,13,8.1,1,-2.6,0.201,0.568
198.12,97.52228,10.7,4,3.4,-1.7,0.164,0.524
190.5,88.45044,5.3,1.8,2.5,4,0.157,0.505
182.88,73.028312,11.2,2,3,4.2,0.231,0.521
213.36,122.46984,3.5,3.9,0.8,-5.3,0.142,0.508
190.5,91.625584,2.9,1.1,1.6,1.2,0.164,0.49
203.2,92.98636,4,1.5,0.8,-7.4,0.177,0.448
208.28,122.46984,1.7,2.6,0.1,-3.7,0.12,0.623
205.74,113.398,20.1,6.2,1.4,-1.9,0.256,0.547
208.28,111.13004,11.5,9.3,2.4,0.9,0.168,0.565
208.28,120.20188,23.1,11,1.6,-4.6,0.288,0.532
203.2,99.79024,16.8,5.2,1.5,-10.6,0.228,0.502
198.12,92.98636,4.6,1,0.4,2.1,0.216,0.509
195.58,83.91452,2.9,1,0.5,1.8,0.203,0.448
213.36,99.79024,2.3,1,0.1,2.6,0.25,0.43
182.88,81.64656,17.5,3,5,-1.6,0.261,0.504
208.28,112.944408,21.4,8.1,2,3.3,0.248,0.617
210.82,115.66596,1.4,1.5,0.2,0.8,0.149,0.377
205.74,95.25432,3.5,3.7,0.3,5.6,0.111,0.608
210.82,117.93392,8.6,7.2,1,10.7,0.142,0.565
210.82,112.490816,10,5.3,1.7,-6.7,0.221,0.508
205.74,111.13004,1,3,0.3,-7.9,0.141,0.254
198.12,93.893544,18.8,5.7,5.3,1.5,0.224,0.56
187.96,90.7184,16.3,4.5,6.5,1.1,0.218,0.548
213.36,113.398,15.4,5.3,1.2,-4.9,0.229,0.559
205.74,102.0582,11.6,4.8,2.6,7,0.203,0.549
200.66,102.0582,11.4,4.8,1.3,-0.3,0.201,0.555
213.36,117.93392,11.7,10.3,2,4.4,0.181,0.586
213.36,129.27372,14.3,8,1.4,7.6,0.21,0.598
210.82,108.86208,11.9,11.2,2,-4.6,0.17,0.585
205.74,106.59412,22.2,8.9,1.9,-9,0.258,0.549
187.96,88.45044,5.3,2.6,4.7,2.9,0.141,0.49
195.58,95.25432,10.1,3,1.2,-1.7,0.177,0.588
210.82,108.86208,5.3,4.1,1.4,-3.4,0.126,0.473
200.66,90.7184,2.7,1.8,0.5,0.4,0.072,0.539
198.12,102.965384,9.1,2.3,1.5,0.4,0.183,0.546
200.66,102.0582,7.7,3.7,0.6,-3.9,0.185,0.542
203.2,121.562656,0.7,0.3,0.3,-28.4,0.168,0.5
215.9,111.13004,5.5,8.7,0.3,9,0.103,0.652
205.74,111.13004,2.2,3,0.4,-3.1,0.082,0.521
208.28,102.0582,6.6,4.6,0.7,-2.1,0.164,0.507
200.66,108.86208,21.4,4.4,5.8,2.6,0.265,0.534
195.58,95.25432,4.5,2,0.5,16.8,0.216,0.414
203.2,104.32616,4.7,1.9,0.7,-3.1,0.201,0.494
210.82,105.233344,6.7,7.6,1.3,2.5,0.124,0.594
190.5,90.7184,4.3,1.1,1.5,-1.4,0.205,0.487
198.12,98.883056,4.2,1.7,1.2,-24.1,0.194,0.333
215.9,129.27372,3,1.5,0,-3.8,0.395,0.375
208.28,104.32616,3,2.4,0.1,-5,0.173,0.494
210.82,117.026736,13.3,6.4,1.8,-3.3,0.239,0.522
200.66,88.45044,3.1,1.2,0.3,-16.4,0.261,0.358
205.74,106.59412,16.5,6.7,2,-8,0.211,0.536
210.82,113.398,6.1,6.9,1.8,1.8,0.12,0.542
205.74,98.883056,1.2,0.2,0,13.5,0.318,0.5
195.58,90.7184,5,2.6,2.4,-10,0.158,0.487
210.82,113.398,11.1,7.4,1.1,-6.9,0.191,0.54
187.96,81.64656,19.6,2.4,3.4,3.7,0.256,0.571
198.12,102.0582,16.8,4.4,2,-0.4,0.212,0.571
200.66,117.93392,5.8,4.2,0.3,-4.4,0.145,0.58
193.04,95.25432,9,6.2,8.7,5.4,0.134,0.55
203.2,97.52228,8.2,2,1.3,-4.2,0.172,0.525
190.5,81.64656,2,1.2,1.2,-20.4,0.165,0.375
213.36,115.66596,1.8,2.3,0.4,-23.1,0.107,0.346
203.2,103.418976,8.7,3.6,0.7,-0.1,0.167,0.537
210.82,112.944408,1.5,1.4,0.3,-11.2,0.109,0.502
213.36,112.037224,3.3,3.2,0.3,-16.8,0.172,0.429
187.96,79.3786,9.5,2.5,2.7,-2.1,0.168,0.564
198.12,93.893544,18.3,4.2,3.2,-8.4,0.216,0.58
190.5,95.25432,12.8,2.9,8.9,-2.6,0.169,0.613
210.82,104.32616,2,1.4,0,-23.8,0.116,0.592
205.74,112.490816,9.2,5,0.6,0.5,0.18,0.634
205.74,120.655472,16.2,10.4,2.1,-2.2,0.242,0.523
203.2,104.32616,22.8,6.8,3.4,7.1,0.316,0.532
200.66,103.418976,20.8,6.2,4.3,-9,0.259,0.552
200.66,99.79024,2.6,1,0.4,6.5,0.172,0.489
205.74,106.59412,1.6,0.9,0.1,-15,0.181,0.453
210.82,111.13004,4.2,2.2,0.4,-7.5,0.197,0.465
190.5,90.7184,8.4,1.9,2.2,-2.9,0.16,0.525
210.82,105.233344,16.2,6.7,1.8,-1.4,0.284,0.529
190.5,91.625584,17.7,3,6.4,5.2,0.22,0.592
215.9,111.13004,0.8,1.3,0.1,0.6,0.209,0.214
208.28,103.418976,6.4,6.2,0.4,4.2,0.131,0.608
208.28,104.32616,22.7,10,2.5,-1,0.27,0.569
200.66,90.7184,4.9,1.1,1.2,3.7,0.191,0.531
185.42,83.91452,11.1,3.1,7.2,-4,0.149,0.569
213.36,120.20188,12,8,1.5,-9,0.209,0.552
213.36,120.20188,2,1.9,0.6,-17.2,0.219,0.418
182.88,79.3786,22.8,5.5,11,6.5,0.273,0.599
187.96,79.3786,5.1,1.1,2,-1.3,0.174,0.539
198.12,97.52228,2.2,0.6,0.6,-5.6,0.153,0.452
205.74,114.758776,4.1,1.8,0.6,-10.9,0.19,0.534
203.2,102.0582,4.4,2.8,0.8,1.3,0.183,0.479
190.5,74.84268,5.2,1.3,2.4,-8.8,0.193,0.478
205.74,108.86208,15.6,7.2,2.4,3.5,0.227,0.533
205.74,108.86208,4.2,2.9,0.5,-9.2,0.194,0.479
208.28,108.86208,2.4,2.2,0.5,-1.7,0.161,0.451
200.66,95.25432,18,5.1,1.6,6.4,0.266,0.532
208.28,107.501304,4.2,4.2,0.5,-2.7,0.136,0.513
187.96,81.64656,6.4,1.8,2.4,1.7,0.194,0.466
205.74,102.0582,4.2,3.6,0.4,3.2,0.145,0.53
208.28,106.59412,7.2,4.5,0.8,-8.5,0.214,0.518
203.2,104.32616,7.2,5.9,1.1,-0.6,0.144,0.516
195.58,92.98636,18.2,3.5,2.8,11.8,0.209,0.624
200.66,92.98636,11.2,3.3,0.9,0.7,0.168,0.541
213.36,115.66596,6.8,3.4,1.6,-4.1,0.188,0.524
210.82,104.32616,12,7.4,1.4,1.3,0.186,0.52
208.28,104.32616,17.7,5.7,2.6,11.1,0.22,0.58
193.04,97.52228,9.6,1.9,1.2,-9.7,0.247,0.504
185.42,89.811216,14.2,3.8,6.7,-0.9,0.218,0.483
193.04,96.615096,16.3,3.1,4.3,-5.8,0.226,0.517
190.5,86.18248,12.4,3.4,5.7,-0.7,0.22,0.525
185.42,77.564232,11.9,5.2,8.2,10.8,0.191,0.543
195.58,97.52228,11.9,3.6,2.1,1.6,0.164,0.548
187.96,79.3786,11.7,2.9,5.3,3.6,0.196,0.494
198.12,87.543256,3.9,1.9,0.7,-3,0.125,0.478
190.5,79.3786,4.3,1.2,0.9,-8.4,0.192,0.486
210.82,124.7378,0.8,0.9,0.1,6.3,0.128,0.48
203.2,111.13004,3.3,4.6,0.3,-2.5,0.13,0.514
203.2,94.347136,5,3.8,0.6,3.7,0.144,0.585
200.66,87.543256,18.3,3.1,4.4,-0.5,0.269,0.529
198.12,83.91452,10.4,2.7,2,5,0.184,0.588
193.04,97.52228,3,1.1,0.6,-6.8,0.132,0.465
218.44,126.098576,7.1,3.5,0.7,-2.6,0.232,0.51
208.28,113.398,5.9,4.6,2.1,-1.4,0.128,0.559
187.96,83.460928,4,1.3,2.1,-2.9,0.176,0.465
200.66,102.965384,13.7,3.7,2.2,1.1,0.187,0.565
195.58,83.007336,4.2,1,2.1,-5.5,0.208,0.43
195.58,96.161504,11.8,3.1,2.1,5.2,0.19,0.554
195.58,92.98636,13.4,3.5,4.9,-2.4,0.231,0.508
200.66,91.171992,7.2,1.9,0.4,-5.5,0.187,0.532
213.36,115.66596,3.2,2,0.1,-2.9,0.139,0.566
215.9,122.46984,3.3,3.4,0.3,-7.8,0.112,0.551
205.74,105.233344,3.9,2,0.5,-14.2,0.16,0.513
200.66,88.45044,6.4,1.7,2.3,-14.8,0.174,0.445
200.66,102.0582,19.6,4.6,2.4,-1.7,0.248,0.554
198.12,106.59412,10.2,4.4,1.6,-3.5,0.183,0.51
208.28,108.86208,5,5.1,0.3,-0.9,0.205,0.447
208.28,103.872568,13.3,4.3,1.2,5,0.187,0.531
200.66,106.59412,20.5,5.6,3.6,9.4,0.254,0.582
185.42,86.18248,17.8,3.4,4.1,11.2,0.236,0.588
213.36,102.0582,3.9,3.7,0.8,-4.1,0.109,0.593
187.96,74.84268,5.7,1.7,2.1,-7.1,0.226,0.477
203.2,98.883056,9.9,6.6,4.5,-7.2,0.144,0.588
187.96,85.275296,8.7,2.2,3.3,-11.3,0.178,0.483
205.74,104.32616,15.1,3.8,2.4,-3.4,0.259,0.52
185.42,81.64656,10.9,3.4,4.3,-6,0.18,0.548
187.96,88.45044,14.9,3.5,5,0.6,0.205,0.544
198.12,97.52228,9.4,3.3,1.2,6.3,0.183,0.538
203.2,112.490816,0.5,1,0,-6.9,0.128,0.381
198.12,97.52228,21.2,3.2,2.7,3.9,0.255,0.566
200.66,102.0582,9.7,3.3,1.4,3.7,0.162,0.547
205.74,111.13004,13.9,5.4,1,-0.6,0.277,0.528
208.28,118.387512,3.1,2.1,0.6,-3.7,0.175,0.438
210.82,119.294696,17,7.7,1.7,3.2,0.218,0.592
190.5,81.64656,19,4.3,3.7,-4.1,0.254,0.503
203.2,100.697424,18.9,5.5,1.7,-7.8,0.256,0.528
198.12,102.0582,3.7,1.4,0.3,-7.3,0.193,0.498
210.82,104.32616,3.3,2.3,0,0.3,0.222,0.746
203.2,113.398,13.5,8.6,1.8,5.7,0.199,0.576
210.82,122.46984,4,2.5,0.4,-5.6,0.174,0.474
213.36,113.398,18.9,9.6,3.5,9.1,0.205,0.617
213.36,113.398,2.6,1.7,0.3,-0.8,0.196,0.544
203.2,102.0582,1.4,1.5,0.1,12.4,0.123,0.495
213.36,106.140528,3.6,2.4,0.1,-13.1,0.191,0.51
193.04,95.25432,18.5,3.8,3.2,-6.7,0.244,0.539
203.2,90.7184,5.4,2.8,0.9,10,0.141,0.555
198.12,90.7184,10.9,1.8,1.2,-5.6,0.231,0.53
208.28,115.66596,8.2,6.9,0.9,-6.4,0.135,0.599
210.82,113.398,14.6,7.8,1.4,6.3,0.183,0.645
213.36,108.86208,9.7,5.5,0.6,-6.4,0.189,0.504
208.28,113.398,2.7,2,0.2,-7.9,0.201,0.438
208.28,127.00576,0.3,0.3,0,-28.3,0.127,0.25
175.26,81.64656,17.2,3.9,4.1,-1.2,0.254,0.549
200.66,99.79024,4.4,2,0.4,-0.5,0.194,0.499
195.58,99.79024,7.2,3,0.7,-0.1,0.142,0.558
190.5,84.821704,15.3,4.9,5.3,-5.7,0.256,0.489
205.74,98.883056,2.2,1.1,0.4,-6.9,0.099,0.585
182.88,79.3786,4.2,1,1.4,-1.8,0.169,0.537
210.82,111.13004,14.3,11.8,2.4,-1.4,0.169,0.614
195.58,98.883056,1,0.3,0,-33.6,0.253,0.296
203.2,95.25432,8.9,4.3,1.8,8.1,0.167,0.544
195.58,105.686936,3.7,2.8,1,-8.2,0.1,0.48
205.74,93.893544,12.8,4.1,1,3.5,0.218,0.541
205.74,97.52228,10.8,6.4,1,-3.7,0.195,0.525
185.42,79.3786,3.7,1.6,2.2,-0.7,0.127,0.555
187.96,81.64656,22,3.1,6.9,6.6,0.316,0.556
210.82,108.86208,4.8,3.6,0.4,5.7,0.159,0.518
193.04,96.615096,7.8,2.3,1.4,6.6,0.21,0.541
208.28,108.86208,8.5,3.1,1.1,-0.8,0.2,0.555
210.82,117.93392,19.3,10.7,3.5,5,0.287,0.549
195.58,102.0582,1.5,0.4,0.1,7.7,0.191,0.318
203.2,101.151016,15.6,4.4,5,2.4,0.245,0.492
215.9,106.59412,8.8,8.7,0.5,8,0.138,0.581
203.2,106.59412,10.6,8.2,1.1,0.7,0.144,0.553
198.12,99.79024,20.8,5.1,4.7,-2.3,0.268,0.545
220.98,117.93392,12.9,7.5,1,14.8,0.237,0.523
210.82,124.7378,6.2,5.7,0.7,4,0.161,0.571
205.74,117.93392,20.8,10.1,2.1,-5.5,0.279,0.531
213.36,107.954896,8.6,5.3,1,-3.9,0.207,0.474
228.6,140.61352,19.7,9.9,1.8,7.8,0.263,0.618
200.66,104.32616,3.4,1.3,0.4,-2.8,0.136,0.473
203.2,99.79024,14.4,5.4,2.1,-4.2,0.205,0.515
190.5,91.171992,8.5,1.6,2,0.1,0.191,0.493
185.42,83.91452,5,1.2,2.5,-7.3,0.208,0.506
182.88,83.91452,7.2,1.3,2.8,3.9,0.277,0.52
205.74,111.13004,1,0.4,0,-12.3,0.292,0.337
205.74,102.0582,3.8,1.8,0.4,1.1,0.17,0.514
200.66,108.86208,7,3.1,1.1,5.5,0.155,0.581
195.58,95.25432,9.7,1.8,1.1,4.9,0.234,0.541
208.28,106.59412,6.9,2.8,1,2.3,0.183,0.549
208.28,106.59412,1.9,2.8,0.2,-1,0.075,0.56
203.2,99.79024,15.3,5,1.1,3.5,0.205,0.549
200.66,97.52228,5.9,3.7,1.7,-4.7,0.139,0.5
205.74,97.52228,14.2,5.8,3.1,-1.8,0.192,0.516
200.66,83.91452,5.9,2.3,1.7,-9.4,0.149,0.551
215.9,147.4174,17.8,8.4,1.7,3.1,0.245,0.623
193.04,95.707912,4.2,0.9,0.8,-3,0.213,0.554
203.2,99.79024,7.3,4.8,2.3,6.2,0.099,0.568
190.5,79.832192,4.5,1.6,3.6,0.5,0.185,0.491
182.88,79.3786,9.8,1.7,4.6,-3.4,0.195,0.481
208.28,106.59412,2.4,2.4,0.4,-3.3,0.137,0.465
182.88,83.91452,2.4,0.9,0.8,-7.3,0.185,0.478
205.74,120.655472,3.9,2.9,0.4,-14.4,0.214,0.435
208.28,113.398,3.2,3.1,0.2,-1.9,0.126,0.521
200.66,92.98636,5.8,1.7,1.4,2.6,0.158,0.531
200.66,106.59412,4.6,1.9,1.1,4.9,0.155,0.51
210.82,113.398,6.4,8.5,0.2,1.2,0.137,0.535
213.36,104.32616,3.2,2.2,0.2,4.8,0.157,0.569
200.66,111.13004,13.3,4.8,1.6,-8.3,0.204,0.518
208.28,108.86208,1.8,1.8,0,-43.7,0.241,0.61
208.28,108.86208,7.4,4.7,0.8,-0.7,0.184,0.532
200.66,103.418976,12.9,8.5,2,0.2,0.176,0.522
205.74,113.398,4.1,3.4,0.3,-6.1,0.186,0.503
198.12,85.728888,2,0.8,0.2,-4.6,0.18,0.595
182.88,74.84268,14.9,3.5,5.3,-1.3,0.235,0.533
205.74,92.98636,0.6,0,0.2,-82.9,0.187,0.273
208.28,99.79024,3.3,2.4,0.2,-1.8,0.194,0.46
213.36,111.13004,2,3,0,79,0.101,1
208.28,99.79024,6.9,1.8,0.6,-10.2,0.168,0.606
190.5,80.739376,15.7,3,9.7,5.2,0.211,0.615
190.5,78.017824,11,2.5,5,9.9,0.17,0.557
187.96,92.98636,3.8,1.2,3.3,-3.2,0.176,0.377
203.2,97.52228,20.7,5.1,6.5,-3,0.253,0.53
198.12,97.52228,5.4,1.8,0.6,-0.1,0.209,0.498
213.36,111.13004,11.4,7.1,1.9,-11.3,0.204,0.509
180.34,77.11064,2.5,0,1.5,-14.1,0.267,0.317
198.12,92.079176,1.6,0.3,0.3,-34,0.272,0.333
208.28,111.13004,3,2.3,0.2,-4.1,0.116,0.655
205.74,102.0582,2.8,3.1,0.1,8.1,0.176,0.345
195.58,91.625584,1.7,0.5,0.2,-3.6,0.241,0.365
200.66,117.93392,17.1,5.2,3.3,6.3,0.245,0.512
208.28,115.66596,3.2,2.1,0.7,-0.7,0.158,0.435
200.66,104.32616,4.4,2,0.4,2.3,0.2,0.508
198.12,96.161504,3,1.3,0.5,-12.1,0.162,0.451
208.28,108.86208,8.2,4.8,1,9.1,0.148,0.611
200.66,102.511792,10.2,5.5,2.8,1.7,0.181,0.537
205.74,108.86208,13.9,6.3,1.3,0.3,0.183,0.569
200.66,106.59412,0,0,0,-42.7,0.085,0
208.28,111.13004,7.7,3.7,0.4,-3.9,0.218,0.543
198.12,90.7184,13.6,4.6,2.1,-1,0.213,0.491
200.66,101.604608,2.6,1.2,1.4,6.2,0.164,0.417
205.74,115.66596,0.3,0.9,0.2,0.2,0.068,0.19
213.36,113.398,4,2.1,0.2,3.7,0.229,0.472
195.58,95.25432,0.8,1.1,0.4,1.2,0.102,0.456
185.42,86.18248,10,2.8,4.9,1,0.163,0.548
187.96,79.3786,12.8,2,3,-2.6,0.273,0.513
198.12,99.79024,5.2,2.2,2.3,-3.6,0.164,0.47
200.66,93.893544,2,0,0,-52.3,0.24,1
210.82,106.59412,10.3,11.1,2,-5.3,0.158,0.556
187.96,92.98636,2.5,0.8,1.3,-22,0.18,0.431
195.58,90.7184,8.9,1.7,2.1,-4.6,0.191,0.547
205.74,111.13004,12.7,8.8,1.5,4.5,0.194,0.572
187.96,79.3786,9.6,3,5.1,-1.9,0.182,0.5
203.2,106.59412,5,2.8,2.7,8.1,0.15,0.491
205.74,99.79024,14.1,6,1.9,-0.8,0.199,0.511
190.5,83.91452,4.7,1.6,1.8,-8.8,0.171,0.482
208.28,104.32616,2.5,1.9,0.3,-2.3,0.142,0.579
210.82,108.86208,3.8,4.5,0.2,-1.2,0.135,0.578
